accident_type,accident_time,accident_location,casualties,car_type
A2,2016-09-18 08:00,臺北市松山區饒河街前0公尺數與塔悠路口,deaths: 0;injured: 1,腳踏自行車-慢車;普通重型-機車
A2,2016-09-21 09:55,臺北市松山區塔悠路前0公尺數與撫遠街口,deaths: 0;injured: 2,營業用-小貨車;自用-小客車;自用-小客車
A2,2016-09-21 19:50,臺北市松山區八德路4段前0公尺數與塔悠路口,deaths: 0;injured: 4,普通重型-機車;普通重型-機車;其他人-人;其他人-人
A2,2016-09-22 09:52,臺北市松山區塔悠路15號前0公尺數15號,deaths: 0;injured: 1,自用-小貨車;民營公車-大客車
A2,2016-10-02 21:44,臺北市松山區八德路4段前0公尺數與塔悠路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2016-10-04 11:31,臺北市松山區塔悠路323號前0公尺數323號,deaths: 0;injured: 1,自用-小貨車;大型重型2-機車
A2,2016-10-05 10:35,臺北市松山區塔悠路103號前0公尺數103號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2016-10-14 12:00,臺北市松山區健康路前0公尺數與塔悠路口,deaths: 0;injured: 1,普通重型-機車
A2,2016-10-20 20:00,臺北市松山區松河街前0公尺數與塔悠路口,deaths: 0;injured: 1,自用-小客車;小型輕型-機車
A2,2016-11-04 00:16,臺北市松山區民權東路5段前0公尺數與塔悠路口,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2016-11-14 15:00,臺北市松山區八德路4段前0公尺數與塔悠路口,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2016-11-16 09:20,臺北市松山區塔悠路87號前0公尺數87號,deaths: 0;injured: 1,普通重型-機車
A2,2016-11-20 09:21,臺北市松山區塔悠路292號前0公尺數292號,deaths: 0;injured: 1,自用-小客車
A2,2016-11-23 12:45,臺北市松山區八德路4段前0公尺數與塔悠路口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-01-02 06:35,臺北市松山區健康路塔悠路(口)健康路 塔悠路,deaths: 0;injured: 1,自用-小貨車;腳踏自行車-慢車
A2,2014-01-03 10:58,臺北市松山區塔悠路10號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-01-07 16:30,臺北市松山區塔悠路157號 堤外自行車道,deaths: 0;injured: 1,其他車-其他車;腳踏自行車-慢車
A2,2014-01-13 15:29,臺北市松山區南京東路塔悠路(口)南京東路 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-01-15 08:26,臺北市松山區塔悠路89號,deaths: 0;injured: 1,其他車-其他車;普通重型-機車
A2,2014-01-18 07:43,臺北市松山區民生東路塔悠路(口)民生東路 塔悠路,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-01-20 16:25,臺北市松山區南京東路塔悠路(口)南京東路 塔悠路,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2014-01-23 09:30,臺北市松山區塔悠路12號前,deaths: 0;injured: 1,自用-小客車;普通輕型-機車
A2,2014-01-27 20:55,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 2,計程車-小客車;普通重型-機車;普通重型-機車
A2,2014-02-06 06:36,臺北市松山區塔悠路6號水門,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2014-02-06 15:18,臺北市松山區塔悠路基隆河5號水門出入口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-02-15 13:50,臺北市松山區塔悠路六號水門,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-02-22 00:47,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-03-02 00:50,臺北市松山區南京東路塔悠路(口)南京東路 塔悠路,deaths: 0;injured: 1,自用-小客車;自用-小客車;其他人-人
A2,2014-03-03 18:10,臺北市松山區塔悠路326號旁,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-03-06 11:04,臺北市松山區塔悠路179號前,deaths: 0;injured: 1,計程車-小客車;計程車-小客車
A2,2014-03-09 01:33,臺北市松山區民權東路塔悠路(口)民權東路 塔悠路,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-03-23 19:40,臺北市松山區塔悠路157號前,deaths: 0;injured: 1,普通重型-機車
A2,2014-03-29 10:45,臺北市松山區塔悠路101號,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2014-03-31 08:50,臺北市松山區塔悠路(口)南京東路5段 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-04-03 07:10,臺北市松山區南京東路塔悠路(口)南京東路 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-04-05 10:16,臺北市松山區塔悠路82號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-04-08 08:05,臺北市松山區饒河街塔悠路(口)饒河街 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-04-10 18:50,臺北市松山區塔悠路58號,deaths: 0;injured: 1,普通輕型-機車;自用-小客車
A2,2014-04-13 11:10,臺北市松山區塔悠路99號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2014-04-17 16:47,臺北市松山區八德路4段塔悠路(口)八德路4段 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-04-21 11:00,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2014-04-21 13:20,臺北市松山區塔悠路外堤外迎風公園腳踏車車道,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2014-04-24 07:55,臺北市松山區塔悠路289號,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2014-05-04 13:00,臺北市松山區南京東路塔悠路(口)南京東路 塔悠路,deaths: 0;injured: 2,普通重型-機車;普通輕型-機車;普通輕型-機車
A2,2014-05-08 13:04,臺北市松山區塔悠路81號,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2014-05-13 20:55,臺北市松山區塔悠路撫遠街(口)塔悠路 撫遠街,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2014-05-16 00:36,臺北市松山區塔悠路(口)南京東路5段 塔悠路,deaths: 0;injured: 2,普通重型-機車;自用-小客車;普通重型-機車
A2,2014-05-17 13:25,臺北市松山區撫遠街塔悠路(口)撫遠街 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-05-19 14:05,臺北市松山區塔悠路12號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2014-05-29 08:20,臺北市松山區塔悠路松河街(口)塔悠路 松河街,deaths: 0;injured: 2,普通重型-機車;普通輕型-機車
A2,2014-06-04 16:55,臺北市松山區塔悠路(口)民生東路5段 塔悠路,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2014-06-05 12:10,臺北市松山區塔悠路25號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車;普通重型-機車
A2,2014-06-05 16:20,臺北市松山區塔悠路塔悠路 民生東路5段,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-06-09 09:15,臺北市松山區八德路4段塔悠路(口)八德路4段 塔悠路,deaths: 0;injured: 1,自用-大貨車;普通輕型-機車
A2,2014-06-13 08:35,臺北市松山區塔悠路58號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2014-06-13 17:35,臺北市松山區塔悠路201號前,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2014-06-26 09:50,臺北市松山區健康路塔悠路(口)健康路 塔悠路,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-07-08 17:00,臺北市松山區塔悠路184號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2014-07-20 15:00,臺北市松山區塔悠路民權東路(口)塔悠路 民權東路,deaths: 0;injured: 1,普通輕型-機車;計程車-小客車
A2,2014-08-05 09:50,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-08-12 16:00,臺北市松山區塔悠路187號,deaths: 0;injured: 2,自用-小客車;自用-小客車
A2,2014-08-21 19:01,臺北市松山區塔悠路八德路(口)塔悠路 八德路,deaths: 0;injured: 1,自用-小客車;民營公車-大客車;民營公車-大客車
A2,2014-08-29 17:30,臺北市松山區南京東路塔悠路(口)南京東路 塔悠路,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2014-08-30 20:16,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2014-09-12 21:45,臺北市松山區塔悠路堤外便道,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-09-15 11:05,臺北市松山區基隆路塔悠路(口)基隆路 塔悠路,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2014-09-16 17:40,臺北市松山區塔悠路南京東路(口)塔悠路 南京東路,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-09-18 07:50,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2014-09-20 16:56,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 1,腳踏自行車-慢車;普通重型-機車
A2,2014-09-22 13:47,臺北市松山區健康路塔悠路(口)健康路 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-09-25 12:45,臺北市松山區撫遠街塔悠路(口)撫遠街 塔悠路,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2014-09-26 11:55,臺北市松山區民生東路塔悠路(口)民生東路 塔悠路,deaths: 0;injured: 1,普通輕型-機車;自用-小客車
A2,2014-10-05 17:01,臺北市松山區塔悠路塔悠路 六號水門口,deaths: 0;injured: 1,民營公車-大客車;普通重型-機車
A2,2014-10-06 12:01,臺北市松山區塔悠路21號前,deaths: 0;injured: 3,普通重型-機車;腳踏自行車-慢車;普通重型-機車
A2,2014-10-07 16:50,臺北市松山區塔悠路351號前,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-10-11 00:39,臺北市松山區塔悠路178號,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2014-10-15 22:00,臺北市松山區塔悠路塔悠路 撫遠街423號旁,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2014-10-20 00:32,臺北市松山區八德路4段塔悠路(口)八德路4段 塔悠路,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2014-11-04 15:48,臺北市松山區塔悠路撫遠街(口)塔悠路 撫遠街,deaths: 0;injured: 1,自用-大貨車;自用-小客車;自用-小客車
A2,2014-11-04 16:35,臺北市松山區塔悠路211號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-11-06 14:50,臺北市松山區塔悠路民生東路(口)塔悠路 民生東路,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-11-12 20:55,臺北市松山區民權東路塔悠路(口)民權東路 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-11-17 06:35,臺北市松山區塔悠路320號前,deaths: 0;injured: 1,自用-小客車;普通重型-機車;普通重型-機車
A2,2014-11-20 18:00,臺北市松山區塔悠路179號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-11-25 20:00,臺北市松山區健康路塔悠路(口)健康路 塔悠路,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2014-11-28 20:15,臺北市松山區塔悠路八德路(口)塔悠路 八德路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2014-11-29 07:34,臺北市松山區饒河街塔悠路(口)饒河街 塔悠路,deaths: 0;injured: 1,普通輕型-機車
A2,2014-12-10 20:25,臺北市松山區塔悠路延壽街(口)塔悠路 延壽街,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2014-12-12 01:34,臺北市松山區塔悠路179號,deaths: 0;injured: 1,普通輕型-機車;自用-小客車
A2,2014-12-12 11:52,臺北市松山區塔悠路民權東路(口)塔悠路 民權東路,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2014-12-13 15:05,臺北市松山區塔悠路松河街(口)塔悠路 松河街,deaths: 0;injured: 1,租賃車-小客車;普通輕型-機車
A2,2014-12-19 16:35,臺北市松山區撫遠街塔悠路(口)撫遠街 塔悠路,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2014-12-23 18:33,臺北市松山區塔悠路撫遠街(口)塔悠路 撫遠街,deaths: 0;injured: 1,自用-小客車;自用-小客車
A2,2014-12-25 09:00,臺北市松山區南京東路塔悠路(口)南京東路 塔悠路,deaths: 0;injured: 1,自用-小客車;腳踏自行車-慢車
A2,2015-01-01 02:30,臺北市松山區塔悠路塔悠路 6號水門內,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2015-01-16 14:40,臺北市松山區塔悠路86號前,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-01-20 19:13,臺北市松山區八德路4段塔悠路(口)八德路4段 塔悠路,deaths: 0;injured: 1,租賃車-小客車;普通重型-機車
A2,2015-01-29 08:41,臺北市松山區塔悠路民權東路(口)塔悠路 民權東路,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2015-02-02 21:37,臺北市松山區南京東路塔悠路(口)南京東路 塔悠路,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2015-02-13 11:47,臺北市松山區塔悠路健康路(口)塔悠路 健康路,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2015-03-04 18:25,臺北市松山區撫遠街塔悠路(口)撫遠街 塔悠路,deaths: 0;injured: 1,遊覽車-大客車;普通重型-機車
A2,2015-03-12 20:52,臺北市松山區健康路塔悠路(口)健康路 塔悠路,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2015-03-26 17:17,臺北市松山區號塔悠路301號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2015-03-31 14:50,臺北市松山區塔悠路松河街(口)塔悠路 松河街,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2015-04-11 08:51,臺北市松山區塔悠路179號後方,deaths: 0;injured: 1,自用-小客車;自用-小客車
A2,2015-04-24 14:30,臺北市松山區塔悠路健康路(口)塔悠路 健康路,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-04-25 13:20,臺北市松山區塔悠路基隆路1段(口)塔悠路 基隆路1段,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-04-25 13:25,臺北市松山區塔悠路201號,deaths: 0;injured: 1,普通重型-機車;自用-大貨車
A2,2015-04-30 10:32,臺北市松山區塔悠路撫遠街(口)塔悠路 撫遠街,deaths: 0;injured: 3,普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-04-30 11:53,臺北市松山區塔悠路(口)南京東路5段 塔悠路,deaths: 0;injured: 1,普通重型-機車
A2,2015-05-01 12:08,臺北市松山區塔悠路215號旁5號水門口,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-05-27 18:30,臺北市松山區塔悠路(口)民生東路5段 塔悠路,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2015-05-28 13:15,臺北市松山區塔悠路民生東路(口)塔悠路 民生東路,deaths: 0;injured: 2,普通重型-機車;普通輕型-機車
A2,2015-05-30 00:37,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 1,自用-小客車;其他人-人
A2,2015-06-09 09:05,臺北市松山區塔悠路撫遠街(口)塔悠路 撫遠街,deaths: 0;injured: 1,普通重型-機車;計程車-小客車
A2,2015-06-15 18:50,臺北市松山區塔悠路303號,deaths: 0;injured: 2,其他車-其他車;自用-小客車;普通重型-機車;普通重型-機車
A2,2015-06-15 19:22,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2015-06-16 11:00,臺北市松山區八德路4段塔悠路(口)八德路4段 塔悠路,deaths: 0;injured: 1,腳踏自行車-慢車;普通重型-機車
A2,2015-06-23 15:00,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 3,自用-小客車;自用-小客車;普通重型-機車
A2,2015-06-27 19:08,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 1,普通重型-機車;腳踏自行車-慢車
A2,2015-06-28 20:45,臺北市松山區撫遠街塔悠路(口)撫遠街 塔悠路,deaths: 0;injured: 3,自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小客車
A2,2015-07-15 00:35,臺北市松山區塔悠路351號,deaths: 0;injured: 1,自用-小客車;行人-人
A2,2015-07-21 08:24,臺北市松山區南京東路塔悠路(口)南京東路 塔悠路,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2015-07-28 22:25,臺北市松山區延壽街塔悠路(口)延壽街 塔悠路,deaths: 0;injured: 1,計程車-小客車;行人-人
A2,2015-07-30 21:17,臺北市松山區塔悠路松河街(口)塔悠路 松河街,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-08-01 21:32,臺北市松山區民權東路塔悠路(口)民權東路 塔悠路,deaths: 0;injured: 3,營業用-曳引車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-08-10 12:48,臺北市松山區塔悠路155號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-08-16 07:05,臺北市松山區塔悠路225號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2015-08-20 22:50,臺北市松山區延壽街塔悠路(口)延壽街 塔悠路,deaths: 0;injured: 2,計程車-小客車;行人-人;行人-人
A2,2015-08-22 10:50,臺北市松山區延壽街塔悠路(口)延壽街 塔悠路,deaths: 0;injured: 2,其他車-其他車;普通重型-機車;普通重型-機車
A2,2015-08-27 17:26,臺北市松山區民權東路塔悠路(口)民權東路 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-08-30 22:49,臺北市松山區塔悠路51號,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-09-08 08:18,臺北市松山區饒河街塔悠路(口)饒河街 塔悠路,deaths: 0;injured: 2,自用-小客車;普通重型-機車;普通重型-機車
A2,2015-09-16 23:05,臺北市松山區民權東路塔悠路(口)民權東路 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-09-18 02:08,臺北市松山區塔悠路299號,deaths: 0;injured: 1,普通重型-機車;自用-小客車
A2,2015-09-19 17:35,臺北市松山區塔悠路351號,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2015-09-22 12:00,臺北市松山區塔悠路201號前,deaths: 0;injured: 2,普通重型-機車;自用-小客車;普通重型-機車
A2,2015-09-22 23:32,臺北市松山區健康路塔悠路(口)健康路 塔悠路,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2015-09-23 11:00,臺北市松山區撫遠街塔悠路(口)撫遠街 塔悠路,deaths: 0;injured: 1,計程車-小客車;普通輕型-機車
A2,2015-10-05 20:05,臺北市松山區塔悠路(口)塔悠路(觀山河濱公園84號停車格後自行車道) 塔悠路,deaths: 0;injured: 1,腳踏自行車-慢車;腳踏自行車-慢車
A2,2015-10-06 23:51,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 2,普通重型-機車;普通重型-機車
A2,2015-10-13 18:10,臺北市松山區塔悠路40-3號,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2015-10-14 19:00,臺北市松山區八德路4段塔悠路,deaths: 0;injured: 1,普通重型-機車;普通重型-機車;民營公車-大客車
A2,2015-10-14 20:12,臺北市松山區塔悠路21號,deaths: 0;injured: 1,普通重型-機車;行人-人
A2,2015-10-31 09:04,臺北市松山區塔悠路215號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-11-01 00:05,臺北市松山區塔悠路民生東路(口)塔悠路 民生東路,deaths: 0;injured: 4,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
A2,2015-11-11 18:50,臺北市松山區南京東路塔悠路(口)南京東路 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-11-15 16:50,臺北市松山區八德路塔悠路(口)八德路 塔悠路,deaths: 0;injured: 1,自用-小貨車;普通重型-機車
A2,2015-11-21 10:55,臺北市松山區松河街堤外便道 塔悠路99號,deaths: 0;injured: 1,普通重型-機車;普通重型-機車
A2,2015-11-21 18:30,臺北市松山區撫遠街塔悠路(口)撫遠街 塔悠路,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-11-29 23:00,臺北市松山區民生東路塔悠路(口)民生東路 塔悠路,deaths: 0;injured: 1,計程車-小客車;普通重型-機車
A2,2015-12-02 22:23,臺北市松山區塔悠路206號,deaths: 0;injured: 1,普通重型-機車;自用-小貨車
A2,2015-12-03 15:40,臺北市松山區塔悠路177號,deaths: 0;injured: 2,自用-小客車;自用-小客車;租賃車-小客車
A2,2015-12-15 08:16,臺北市松山區塔悠路八德路4段(口)塔悠路 八德路4段,deaths: 0;injured: 1,自用-小貨車;普通重型-機車;普通重型-機車
A2,2015-12-17 08:50,臺北市松山區塔悠路82號,deaths: 0;injured: 1,自用-小客車;普通重型-機車
A2,2015-12-19 20:05,臺北市松山區松河路塔悠路(口)松河路 塔悠路,deaths: 0;injured: 1,普通重型-機車;自用-小客車
